URL,Filesize,Number of Outgoing links,Content type
http://www.latimes.com/business/technology/la-fi-tn-apple-hollywood-20170112-story.html,238018,76,text/html;charset=UTF-8
http://www.latimes.com/la-bio-ed-stockly-staff.html,121134,54,text/html;charset=UTF-8
http://www.latimes.com/topic/business/automotive-industry/subaru-ORCOM00011-topic.html,149581,75,text/html;charset=UTF-8
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-mike-morhaime-rancho-mirage-20170218-story.html,226086,68,text/html;charset=UTF-8
http://www.latimes.com/world/asia/la-fg-taiwan-nazi-displays-20161230-story.html,244890,80,text/html;charset=UTF-8
http://www.latimes.com/business/realestate/hot-property/la-fi-hp-my-favorite-room-lisa-loeb-20170211-story.html,192726,65,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/colin-firth-PECLB001698-topic.html,184697,99,text/html;charset=UTF-8
http://www.latimes.com/opinion/op-ed/la-oe-oppenheimer-politicization-commerce-20170212-story_amp.html,53356,22,text/html;charset=UTF-8
http://www.latimes.com/topic/business/technology-industry/apple-inc.-ORCRP001070-topic.html,184027,110,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/government/jens-stoltenberg-PEPLT0008899-topic.html,156576,81,text/html;charset=UTF-8
http://www.latimes.com/business/technology/la-fi-tn-la-tech-20170214-story_amp.html,58639,34,text/html;charset=UTF-8
http://www.latimes.com/topic/business/abigail-johnson-PEBSL00414-topic.html,82838,49,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-pol-trump-abortion-20170127-story_amp.html,62478,27,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-live-updates-snap-ipo-snap-shares-more-details-on-its-growth-1486652660-htmlstory.html,158656,44,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-hanjin-bankruptcy-20160901-snap-story.html,240016,71,text/html;charset=UTF-8
http://www.latimes.com/business/hollywood/la-fi-ct-apple-television-strategy-planet-apps-20170214-story_amp.html,58319,24,text/html;charset=UTF-8
http://www.latimes.com/world/middleeast/la-fg-air-war-20161130-story.html,469664,83,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/ken-jeong-PECLB0000007309-topic.html,175541,94,text/html;charset=UTF-8
http://www.latimes.com/entertainment/movies/la-et-richard-curtis-20170216-story_amp.html,53274,19,text/html;charset=UTF-8
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-mark-burnett-malibu-rental-20170208-story.html,227449,71,text/html;charset=UTF-8
http://www.latimes.com/topic/business/howard-d.-schultz-PEBSL000820-topic.html,178897,95,text/html;charset=UTF-8
http://www.latimes.com/opinion/op-ed/la-oe-mcmanus-trump-press-war-20170125-story_amp.html,54209,27,text/html;charset=UTF-8
http://www.latimes.com/topic/transportation/air-transportation/london-heathrow-airport-PLTRA0000066-topic.html,182096,107,text/html;charset=UTF-8
http://www.latimes.com/world/la-fg-afghanistan-trump-2017-story.html,238474,87,text/html;charset=UTF-8
http://www.latimes.com/topic/business/transportation-industry/uber-ORCRP0017738-topic.html,181873,102,text/html;charset=UTF-8
http://www.latimes.com/world/la-fg-trump-nato-20170213-story_amp.html,61968,27,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-trump-f35-20170130-story_amp.html,50220,19,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/esports/electronic-entertainment-expo-EVSAT00005-topic.html,199400,115,text/html;charset=UTF-8
http://www.latimes.com/la-fi-trump-business-20161110-storygallery.html?page=12,152627,63,text/html;charset=UTF-8
http://www.latimes.com/topic/business/market-exchange/securities/u.s.-securities-exchange-commission-ORGOV000050-topic.html,184480,102,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-surf-air-20170215-story_amp.html,49825,21,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/donnie-wahlberg-PECLB0000006225-topic.html,174498,85,text/html;charset=UTF-8
http://www.latimes.com/topic/arts-culture/journalism/mark-swed-PECLB00015157-topic.html,153627,78,text/html;charset=UTF-8
http://www.latimes.com/world/asia/la-fg-china-hong-kong-billionaire-20170213-story_amp.html,56372,26,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/chris-hogan-PESPT0013725-topic.html,158401,79,text/html;charset=UTF-8
http://www.latimes.com/world/la-fg-afghan-blast-diplomats-20170110-story.html,232649,79,text/html;charset=UTF-8
http://www.latimes.com/topic/arts-culture/journalism/charles-mcnulty-PECLB00015064-topic.html,152782,76,text/html;charset=UTF-8
http://www.latimes.com/topic/san-diego-county/carlsbad-SDCT0001-topic.html,119592,67,text/html;charset=UTF-8
http://www.latimes.com/nation/politics/trailguide/la-na-trailguide-updates-trump-considers-ramping-up-1485358247-htmlstory.html,165082,52,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-live-updates-snap-ipo-what-s-a-daily-user-facebook-and-1486653634-htmlstory.html,155481,42,text/html;charset=UTF-8
http://www.latimes.com/opinion/op-ed/la-ol-patt-morrison-amanda-bennett-voa-20170215-story_amp.html,75423,22,text/html;charset=UTF-8
http://www.latimes.com/la-fi-trump-business-20161110-storygallery.html?page=13,152391,65,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-travel-briefcase-free-food-20170217-story_amp.html,48669,20,text/html;charset=UTF-8
http://www.latimes.com/business/technology/la-fi-tn-brogan-bambrogan-arrivo-20170208-story.html,253287,82,text/html;charset=UTF-8
http://www.latimes.com/topic/arts-culture/journalism/christopher-knight-PECLB00015016-topic.html,155007,77,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-pai-fcc-chairman-20170123-story.html,238828,89,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/kate-hudson-PECLB002461-topic.html,186894,105,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/government/xi-jinping-PEPLT00008864-topic.html,184486,109,text/html;charset=UTF-8
http://www.latimes.com/sports/lanews-sam-farmer-20130507-staff.html,124428,53,text/html;charset=UTF-8
http://www.latimes.com/entertainment/tv/la-et-st-0217-tvhighlights-20170217-story_amp.html,58397,30,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-obama-abe-pearl-harbor-20161227-story.html,247848,78,text/html;charset=UTF-8
http://www.latimes.com/topic/jobs-workplace/unemployment-layoffs/job-layoffs/09003002-topic.html,178742,99,text/html;charset=UTF-8
http://www.latimes.com/topic/crime-law-justice/laws-legislation/freedom-of-information-act-EVGAP00040-topic.html,170043,91,text/html;charset=UTF-8
http://www.latimes.com/entertainment/arts/miranda/la-et-cam-essential-arts-zoot-suit-moholy-nagy-20170216-story_amp.html,103683,60,text/html;charset=UTF-8
http://www.latimes.com/topic/business/transportation-industry/air-transportation-industry/delta-air-lines-ORCRP002110-topic.html,184642,98,text/html;charset=UTF-8
http://www.latimes.com/la-fi-trump-business-20161110-storygallery.html?page=14,152418,64,text/html;charset=UTF-8
http://www.latimes.com/topic/arts-culture/journalism/christopher-hawthorne-PECLB00014975-topic.html,152394,81,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-california-jails-20170126-story.html,248557,98,text/html;charset=UTF-8
http://www.latimes.com/opinion/op-ed/la-oe-vilanova-grammys-beyonce-adele-glass-ceiling-20170118-story_amp.html,51991,23,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/lucas-till-PECLB0015381-topic.html,132730,73,text/html;charset=UTF-8
http://www.latimes.com/world/la-fg-pakistan-bombing-20170120-story.html,235589,75,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-cordray-trump-cfpb-20170124-story.html,240229,83,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-dineequity-ceo-20170217-story_amp.html,49017,17,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/marshawn-lynch-PESPT0013919-topic.html,182388,96,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/music/taylor-swift-PECLB004401-topic.html,204281,116,text/html;charset=UTF-8
http://www.latimes.com/nation/la-fg-china-tillerson-20170112-story.html,248409,80,text/html;charset=UTF-8
http://www.latimes.com/nation/politics/trailguide/la-na-trailguide-updates-hillary-clinton-and-politics-are-to-1481564624-htmlstory.html,160269,56,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-pol-sanctuary-legal-battle-20170127-story_amp.html,65229,26,text/html;charset=UTF-8
http://www.latimes.com/la-fi-trump-business-20161110-storygallery.html?page=15,131051,52,text/html;charset=UTF-8
http://www.latimes.com/business/technology/la-fi-tn-cafe-x-automation-20170217-story_amp.html,58482,23,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/government/kevin-de-leon-PEPLT00008180-topic.html,173215,87,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/movies/shia-labeouf-PECLB002887-topic.html,191764,107,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/terry-bradshaw-PESPT000786-topic.html,178550,97,text/html;charset=UTF-8
http://www.latimes.com/nation/la-na-trump-obamacare-repeal-20161212-story.html,259217,91,text/html;charset=UTF-8
http://www.latimes.com/world/la-fg-afghanistan-civilians-20170112-story.html,233474,80,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/music/kendrick-lamar-PECLB0015316-topic.html,184675,102,text/html;charset=UTF-8
http://www.latimes.com/nation/la-na-trump-travel-ban-story-so-far-20170206-story_amp.html,77531,32,text/html;charset=UTF-8
http://www.latimes.com/topic/business/automotive-industry/ford-motor-co.-ORCRP006077-topic.html,184737,100,text/html;charset=UTF-8
http://www.latimes.com/nation/la-na-pol-trump-immigration-vetting-20170129-story_amp.html,78642,35,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-trump-tweets-stocks-lockheed-20161212-story_amp.html,59050,25,text/html;charset=UTF-8
http://www.latimes.com/world/asia/la-fg-philippines-opposition-robredo-2017-story.html,248027,77,text/html;charset=UTF-8
http://www.latimes.com/sports/nfl/la-sp-super-bowl-20170205-story_amp.html,66606,36,text/html;charset=UTF-8
http://www.latimes.com/business/technology/la-fi-tn-yahoo-verizon-20170215-story_amp.html,51487,23,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-sanctuary-cities-20170125-story.html,255783,85,text/html;charset=UTF-8
http://www.latimes.com/la-fi-trump-business-20161110-storygallery.html?page=2,151909,62,text/html;charset=UTF-8
http://www.latimes.com/topic/business/consumer-goods-industries/food-industry/mcdonalds-ORCRP017293-topic.html,184113,104,text/html;charset=UTF-8
http://www.latimes.com/business/technology/la-fi-verizon-buys-yahoo-20160725-snap-story.html,203090,67,text/html;charset=UTF-8
http://www.latimes.com/ct-sag-awards-20170129-story.html,255948,55,text/html;charset=UTF-8
http://www.latimes.com/politics/la-pol-trump-event-second-week-20170203-story.html,249409,106,text/html;charset=UTF-8
http://www.latimes.com/la-bio-jonathan-kaiman-staff.html,124167,56,text/html;charset=UTF-8
http://www.latimes.com/world/asia/la-fg-south-korea-egg-shortage-20170124-story.html,247395,76,text/html;charset=UTF-8
http://www.latimes.com/business/autos/la-fi-hy-trump-autos-20170124-story_amp.html,60662,31,text/html;charset=UTF-8
http://www.latimes.com/politics/washington/la-na-trailguide-updates-trump-says-meeting-with-mexican-1485459873-htmlstory.html,161961,53,text/html;charset=UTF-8
http://www.latimes.com/topic/jobs-workplace/unemployment-layoffs/09009000-topic.html,187706,110,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-ln-iranian-community-reax-20170129-story.html,255485,77,text/html;charset=UTF-8
http://www.latimes.com/topic/business/automotive-industry/auto-reviews/040001404-topic.html,151650,80,text/html;charset=UTF-8
http://www.latimes.com/world/la-fg-kim-death-20170215-story_amp.html,68379,27,text/html;charset=UTF-8
http://www.latimes.com/world/asia/la-fg-taiwan-joshua-wong-20170109-story.html,245502,77,text/html;charset=UTF-8
http://www.latimes.com/ct-winona-ryder-sag-facial-expressions-20170130-story.html,233251,51,text/html;charset=UTF-8
http://www.latimes.com/topic/business/peter-thiel-PEBSL00475-topic.html,172438,85,text/html;charset=UTF-8
http://www.latimes.com/business/technology/la-fi-yahoo-1-billion-accounts-20161214-story.html,234094,74,text/html;charset=UTF-8
http://www.latimes.com/la-fi-trump-business-20161110-storygallery.html?page=3,152802,63,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-pol-trump-obamacare-stabilization-20170215-story_amp.html,62229,30,text/html;charset=UTF-8
http://www.latimes.com/business/autos/la-fi-hy-self-driving-senate-20170213-story_amp.html,54423,22,text/html;charset=UTF-8
http://www.latimes.com/business/hiltzik/la-fi-hiltzik-auto-emissions-20170213-story_amp.html,68992,35,text/html;charset=UTF-8
http://www.latimes.com/world/asia/la-fg-south-korea-samsung-chief-2017-story.html,248131,77,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/government/amy-klobuchar-PEPLT007876-topic.html,170135,90,text/html;charset=UTF-8
http://www.latimes.com/world/asia/la-fg-north-korea-nukes-20170103-story.html,246789,78,text/html;charset=UTF-8
http://www.latimes.com/politics/washington/la-na-trailguide-updates-donald-trump-tries-to-head-off-mexican-1485442574-htmlstory.html,160090,51,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/government/mike-feuer-PEPLT007571-topic.html,170413,92,text/html;charset=UTF-8
http://www.latimes.com/world/europe/la-fg-paris-police-violence-20170217-story_amp.html,55523,23,text/html;charset=UTF-8
http://www.latimes.com/world/la-fg-korean-defector-20170125-story.html,232135,73,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-trump-protesters-20160312-story.html,245716,78,text/html;charset=UTF-8
http://www.latimes.com/world/asia/la-fg-trans-pacific-partnership-china-20170124-story.html,246432,83,text/html;charset=UTF-8
http://www.latimes.com/entertainment/la-et-entertainment-news-updates-trump-s-travel-ban-couldn-t-keep-this-1486502641-htmlstory.html,163428,51,text/html;charset=UTF-8
http://www.latimes.com/world/la-fg-syria-damascus-israel-20170112-story_amp.html,54385,25,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/government/susilo-bambang-yudhoyono-PEPLT00008067-topic.html,118186,65,text/html;charset=UTF-8
http://www.latimes.com/la-fi-trump-business-20161110-storygallery.html?page=6,152731,64,text/html;charset=UTF-8
http://www.latimes.com/politics/washington/la-na-trailguide-updates-rep-adam-schiff-trump-administration-1485895271-htmlstory.html,163719,55,text/html;charset=UTF-8
http://www.latimes.com/topic/education/colleges-universities/university-of-pittsburgh-OREDU0000562-topic.html,152885,85,text/html;charset=UTF-8
http://www.latimes.com/topic/social-issues/brookings-institution-ORNPR000099-topic.html,181839,108,text/html;charset=UTF-8
http://www.latimes.com/world/asia/la-fg-taiwan-china-20161231-story.html,240468,78,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-trump-rivals-react-20160312-story.html,196938,76,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/stephen-gostkowski-PESPT0012468-topic.html,161672,81,text/html;charset=UTF-8
http://www.latimes.com/entertainment/music/la-et-ms-dirty-projectors-20170217-story_amp.html,59481,25,text/html;charset=UTF-8
http://www.latimes.com/world/mexico-americas/la-fg-mexico-trump-20170126-story_amp.html,59557,28,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/tom-brady-PESPT000789-topic.html,187352,110,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-donald-trump-rally-analysis-20160312-snap-story.html,247585,74,text/html;charset=UTF-8
http://www.latimes.com/visuals/graphics/la-fg-g-iran-nuclear-explainer-20150327-htmlstory.html,123964,62,text/html;charset=UTF-8
http://www.latimes.com/world/asia/la-fg-korea-park-investigation-2017-story.html,250403,77,text/html;charset=UTF-8
http://www.latimes.com/politics/la-live-updates-9th-circuit-arguments-read-washington-and-minnesota-s-1486498516-htmlstory.html,159954,51,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/government/karen-bass-PEPLT007552-topic.html,152215,73,text/html;charset=UTF-8
http://www.latimes.com/world/asia/la-fg-jakarta-election-20170215-story_amp.html,56261,23,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/government/darrell-issa-PEPLT003178-topic.html,185388,106,text/html;charset=UTF-8
http://www.latimes.com/la-fi-trump-business-20161110-storygallery.html?page=7,152182,64,text/html;charset=UTF-8
http://www.latimes.com/nation/la-na-immigration-order-appeal-20170207-story_amp.html,72828,30,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-trump-protester-violence-20160311-story.html,193037,73,text/html;charset=UTF-8
http://www.latimes.com/world/la-fg-india-salman-khan-20170118-story.html,233352,77,text/html;charset=UTF-8
http://www.latimes.com/topic/business/robert-kraft-PEBS00010-topic.html,159251,85,text/html;charset=UTF-8
http://www.latimes.com/world/middleeast/la-fg-iran-saga-20150713-story.html,251100,74,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-pol-trump-california-20170125-story.html,251873,79,text/html;charset=UTF-8
http://www.latimes.com/la-bio-mikael-wood-staff.html,124235,53,text/html;charset=UTF-8
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-stone-gossard-seattle-bungalow-20170216-story_amp.html,47878,23,text/html;charset=UTF-8
http://www.latimes.com/world/middleeast/la-fg-middle-east-iran-nuclear-deal-outline-20150714-htmlstory.html,182064,51,text/html;charset=UTF-8
http://www.latimes.com/topic/sports/football/julian-edelman-PESPT0012389-topic.html,177671,89,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/government/ted-cruz-PEPLT0008957-topic.html,194711,117,text/html;charset=UTF-8
http://www.latimes.com/politics/washington/la-na-essential-washington-updates-white-house-trump-doesn-t-question-1486497973-htmlstory.html,160196,51,text/html;charset=UTF-8
http://www.latimes.com/la-fi-trump-business-20161110-storygallery.html?page=4,152787,64,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/government/tom-mcclintock-PEPLT004300-topic.html,170411,80,text/html;charset=UTF-8
http://www.latimes.com/politics/essential/la-pol-ca-essential-politics-updates-protesters-descend-on-feinstein-s-home-1485828812-htmlstory.html,160883,52,text/html;charset=UTF-8
http://www.latimes.com/la-fi-trump-business-20161110-storygallery.html?page=5,152408,63,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-pol-trump-radical-20170120-story.html,247129,73,text/html;charset=UTF-8
http://www.latimes.com/topic/education/colleges-universities/university-of-illinois-at-chicago-OREDU0000154-topic.html,129929,73,text/html;charset=UTF-8
http://www.latimes.com/politics/la-live-updates-9th-circuit-arguments-read-the-trump-administration-s-1486499142-htmlstory.html,158792,50,text/html;charset=UTF-8
http://www.latimes.com/nation/la-na-new-york-bodega-strike-20170203-story_amp.html,51340,21,text/html;charset=UTF-8
http://www.latimes.com/world/middleeast/la-fg-iran-deal-assess-20150714-story_amp.html,61437,24,text/html;charset=UTF-8
http://www.latimes.com/politics/la-pol-sac-skelton-california-under-donald-trump-20170123-story.html,235909,70,text/html;charset=UTF-8
http://www.latimes.com/politics/la-pol-sac-donald-trump-federal-dollars-california-20170206-story_amp.html,61318,25,text/html;charset=UTF-8
http://www.latimes.com/entertainment/music/la-et-ms-inauguration-music-review-20170122-story.html,231624,57,text/html;charset=UTF-8
http://www.latimes.com/world/la-fg-israeli-groups-court-settlements-20170208-story.html,241860,82,text/html;charset=UTF-8
http://www.latimes.com/la-bio-paul-richter-staff.html,123711,57,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-trump-berkeley-20170202-story_amp.html,59217,30,text/html;charset=UTF-8
http://www.latimes.com/entertainment/arts/miranda/la-et-cam-pacific-standard-time-mexico-20170210-story.html,241028,66,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-pol-inauguration-washington-20170120-story_amp.html,65277,24,text/html;charset=UTF-8
http://www.latimes.com/la-fi-trump-business-20161110-storygallery.html?page=8,152363,63,text/html;charset=UTF-8
http://www.latimes.com/entertainment/gossip/la-et-mg-jamie-lynn-spears-daughter-maddie-atv-britney-20170206-story_amp.html,52389,26,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-pol-obama-next-chapter-20170120-story.html,246717,78,text/html;charset=UTF-8
http://www.latimes.com/nation/politics/la-na-trump-rallies-20160312-story_amp.html,64307,35,text/html;charset=UTF-8
http://www.latimes.com/opinion/op-ed/la-oe-shehadeh-israel-settlements-law-20170209-story_amp.html,54057,28,text/html;charset=UTF-8
http://www.latimes.com/world/la-fg-iran-nuclear-deal-20150713-story.html,253263,80,text/html;charset=UTF-8
http://www.latimes.com/local/california/la-me-ln-los-angeles-immigration-ban-react-20170131-story.html,195486,59,text/html;charset=UTF-8
http://www.latimes.com/topic/entertainment/movies/gerard-butler-PECLB005314-topic.html,184487,100,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-pol-trump-obamacare-sabotage-20170127-story.html,245273,86,text/html;charset=UTF-8
http://www.latimes.com/local/obituaries/archives/la-me-audrey-hepburn-19930121-story.html,195125,66,text/html;charset=UTF-8
http://www.latimes.com/politics/la-pol-sac-skelton-donald-trump-voter-fraud-20170130-story.html,236254,72,text/html;charset=UTF-8
http://www.latimes.com/topic/business/technology-industry/tim-cook-PEBSL000519-topic.html,180355,106,text/html;charset=UTF-8
http://www.latimes.com/world/middleeast/la-fg-israel-un-settlements-backfire-20161224-story.html,238587,84,text/html;charset=UTF-8
http://www.latimes.com/topic/disasters-accidents/avalanches-landslides/03015002-topic.html?spell=on&target=galleries,85448,50,text/html;charset=UTF-8
http://www.latimes.com/opinion/op-ed/la-ol-guns--background-checks-20160617-snap-htmlstory.html,128466,47,text/html;charset=UTF-8
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-french-government-land-20170217-story_amp.html,58425,30,text/html;charset=UTF-8
http://www.latimes.com/la-fi-trump-business-20161110-storygallery.html?page=9,152403,63,text/html;charset=UTF-8
http://www.latimes.com/opinion/topoftheticket/la-na-tt-trump-wounds-20170214-story_amp.html,62396,28,text/html;charset=UTF-8
http://www.latimes.com/politics/washington/la-na-essential-washington-updates-trump-bill-to-make-california-a-1486330796-htmlstory.html,159221,52,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-ln-audrey-hepburn-charity-lawsuit-20170208-story_amp.html,55311,22,text/html;charset=UTF-8
http://www.latimes.com/politics/washington/la-na-trailguide-updates-uber-fights-immigration-order-and-1485733424-htmlstory.html,160211,49,text/html;charset=UTF-8
http://www.latimes.com/nation/la-na-crowd-sizes-20170127-story_amp.html,70355,26,text/html;charset=UTF-8
http://www.latimes.com/business/hollywood/la-fi-ct-china-hollywood-marketing-20170209-story_amp.html,70639,26,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/government/nathan-deal-PEPLT001589-topic.html,181527,97,text/html;charset=UTF-8
http://www.latimes.com/visuals/graphics/la-na-g-crowd-counting-science-20170123-htmlstory.html,131061,51,text/html;charset=UTF-8
http://www.latimes.com/opinion/op-ed/la-oe-meyerson-trump-state-conflict-20170201-story.html,238247,72,text/html;charset=UTF-8
http://www.latimes.com/topic/health/diseases-illnesses/colon-cancer-HEDAI0000020-topic.html,184859,107,text/html;charset=UTF-8
http://www.latimes.com/entertainment/envelope/la-en-mn-1229-hidden-figures-20161215-story.html,240674,55,text/html;charset=UTF-8
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-obama-house-hunting-dc-20160526-snap-story.html,197221,68,text/html;charset=UTF-8
http://www.latimes.com/opinion/op-ed/la-ol-patt-morrison-xavier-bacerra-20170208-story_amp.html,79352,27,text/html;charset=UTF-8
http://www.latimes.com/opinion/op-ed/la-oe-martinez-mexico-crisis-20170131-story.html,239037,72,text/html;charset=UTF-8
http://www.latimes.com/local/lanow/la-me-ln-la-rain-monday-20170123-story.html,1348100,85,text/html;charset=UTF-8
http://www.latimes.com/entertainment/la-et-mg-gloria-steinem-makers-conference-20170207-story_amp.html,42251,13,text/html;charset=UTF-8
http://www.latimes.com/world/asia/la-fg-china-live-streaming-20161128-story.html,246174,75,text/html;charset=UTF-8
http://www.latimes.com/opinion/topoftheticket/la-na-tt-california-secede-20161206-story.html,245948,67,text/html;charset=UTF-8
http://www.latimes.com/opinion/topoftheticket/la-na-tt-trump-news-20170202-story_amp.html,56536,18,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/government/mike-lee-PEPLT007882-topic.html,168849,84,text/html;charset=UTF-8
http://www.latimes.com/la-bio-daniel-miller-staff.html,124447,55,text/html;charset=UTF-8
http://www.latimes.com/topic/politics-government/government/ronald-reagan-PEPLT005429-topic.html,187814,112,text/html;charset=UTF-8
http://www.latimes.com/nation/politics/trailguide/la-na-trailguide-updates-trump-touts-job-creation-by-sprint-and-1482963952-htmlstory.html,159455,55,text/html;charset=UTF-8
http://www.latimes.com/opinion/topoftheticket/la-na-tt-west-coast-wall-20170208-story_amp.html,58583,20,text/html;charset=UTF-8
http://www.latimes.com/entertainment/arts/miranda/la-et-cam-aaron-gutierrez-amorphica-tijuana-20160809-snap-story.html,249863,60,text/html;charset=UTF-8
http://www.latimes.com/entertainment/arts/la-et-cm-miranda-july-joanie-4-jackie-20170130-story.html,230741,60,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-pol-trump-visa-cancellations-20170205-story_amp.html,59621,21,text/html;charset=UTF-8
http://www.latimes.com/world/la-fg-italy-avalanche-20170126-story.html,230360,73,text/html;charset=UTF-8
http://www.latimes.com/topic/business/technology-industry/wireless-technology/04003009-topic.html,169959,84,text/html;charset=UTF-8
http://www.latimes.com/opinion/op-ed/la-oe-boot-trump-outlies-obama-20170131-story.html,241371,82,text/html;charset=UTF-8
http://www.latimes.com/opinion/op-ed/la-oe-barbara-boxer-trump-20160601-snap-htmlstory.html,128073,46,text/html;charset=UTF-8
http://www.latimes.com/la-bio-deborah-vankin-staff.html,124466,53,text/html;charset=UTF-8
http://www.latimes.com/world/la-fg-afghanistan-hashish-20161027-story.html,240740,75,text/html;charset=UTF-8
http://www.latimes.com/business/hollywood/la-fi-ct-fox-news-ailes-20170216-story_amp.html,54736,24,text/html;charset=UTF-8
http://www.latimes.com/topic/business/media-industry/robert-a.-iger-PEBSL000143-topic.html,182075,102,text/html;charset=UTF-8
http://www.latimes.com/politics/la-na-pol-trump-inauguration-analysis-20170120-story_amp.html,58137,25,text/html;charset=UTF-8
http://www.latimes.com/nation/politics/trailguide/la-na-trailguide-updates-201612-htmlstory.html,279397,105,text/html;charset=UTF-8
http://www.latimes.com/world/asia/la-fg-china-straddling-bus-2016-story_amp.html,63225,22,text/html;charset=UTF-8
http://www.latimes.com/topic/business/media-industry/rupert-murdoch-PEHST001424-topic.html,187990,114,text/html;charset=UTF-8
http://www.latimes.com/entertainment/arts/miranda/la-et-cam-travel-ban-affects-culture-20170201-story.html,257493,72,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-travel-briefcase-wifi-20170114-story.html,231285,77,text/html;charset=UTF-8
http://www.latimes.com/business/lazarus/la-fi-lazarus-spectrum-internet-speeds-lawsuit-20170207-story_amp.html,61843,31,text/html;charset=UTF-8
http://www.latimes.com/topic/disasters-accidents/avalanches-landslides/03015002-topic.html?date=01%2F21%2F2017-02%2F19%2F2017&spell=on&target=all,167198,75,text/html;charset=UTF-8
http://www.latimes.com/opinion/opinion-la/la-ol-abdulahi-trump-refugee-immigration-20170130-story.html,242624,74,text/html;charset=UTF-8
http://www.latimes.com/entertainment/arts/la-et-cm-so-called-response-20170204-story_amp.html,52030,22,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-alaska-virgin-20161214-story.html,231719,86,text/html;charset=UTF-8
http://www.latimes.com/business/la-fi-lazarus-congress-health-coverage-20170201-story.html,242854,82,text/html;charset=UTF-8
http://www.latimes.com/local/california/la-live-powerful-storms-moving-l-area-police-rescue-three-from-santa-ana-1487463915-htmlstory.html,157151,46,text/html;charset=UTF-8
http://www.latimes.com/world/la-me-ocean1aug01-story.html,262505,66,text/html;charset=UTF-8
http://www.latimes.com/nation/la-na-immigration-raids-20170211-story_amp.html,61328,27,text/html;charset=UTF-8
